@relation PD_11Clusters

@attribute 'Jitter(\%)' numeric
@attribute Jitter(Abs) numeric
@attribute Jitter:RAP numeric
@attribute Jitter:PPQ5 numeric
@attribute Jitter:DDP numeric
@attribute Shimmer numeric
@attribute Shimmer(dB) numeric
@attribute Shimmer:APQ3 numeric
@attribute Shimmer:APQ5 numeric
@attribute Shimmer:APQ11 numeric
@attribute Shimmer:DDA numeric
@attribute NHR numeric
@attribute HNR numeric
@attribute RPDE numeric
@attribute DFA numeric
@attribute PPE numeric
@attribute output numeric

@data
1.14041,-0.365536,1.487761,1.241287,1.149916,0.741498,1.981514,1.268941,1.44838,1.182106,1.691505,1.134065,24.077972,1.902778,1.890606,1.512351,11
1.096686,-0.343176,0.460894,1.269845,1.193571,1.216318,1.104435,1.577244,0.648929,0.442239,1.651598,1.029469,17.960587,1.000504,1.691392,1.212185,5
-1.313562,-6.822622,1.448167,-1.963227,-0.507484,0.194472,0.732993,1.247193,-0.55354,-0.846896,0.448784,-7.700139,32.119372,1.536392,0.713696,0.688045,6
0.911322,-2.759916,0.366112,0.838318,-0.435821,1.343609,1.829321,0.888071,0.683271,0.647189,1.272788,-0.547734,21.150082,1.977318,0.649399,1.392978,2
-0.296086,-0.784325,1.647144,1.777219,0.364819,1.094645,0.541467,1.308573,0.622525,1.155868,1.35427,1.237925,22.458446,1.103338,1.82533,1.399536,2
0.774924,-0.937681,0.627672,0.076152,1.008645,1.00879,1.670427,1.203743,1.745233,0.381877,0.643778,0.81315,12.855928,1.718205,1.805446,1.27842,4
-0.385674,-4.253363,-0.193814,-1.197557,0.162858,0.862067,0.718909,0.937481,1.076976,1.102377,1.389725,-0.040588,25.35773,1.953867,0.772636,1.561651,11
0.524072,0.205431,0.72226,0.822208,1.230202,1.202427,1.981558,1.216752,1.301941,1.097672,1.563287,0.344288,15.582141,1.918876,1.468989,1.307943,7
1.242827,-2.54897,-0.738614,-0.28937,-0.096558,0.878726,1.102014,0.324961,0.644058,1.499398,1.476132,1.568721,24.518073,1.066003,1.156453,1.045537,11
-0.481178,0.862847,0.728664,1.197379,0.413333,1.810318,2.339063,1.472533,1.687762,0.932898,1.700589,-0.077632,15.584911,0.692346,1.019865,1.629513,7
0.089612,0.994846,-0.068974,0.304768,0.336367,1.464889,1.880066,1.073859,1.079565,1.013728,1.237312,1.78553,17.837377,0.627855,0.534507,1.096312,5
-0.527853,1.118835,0.673197,0.130806,1.305511,1.134215,2.192881,1.330989,1.389072,1.006855,1.179438,0.977098,16.02739,1.664996,0.526651,1.184745,7
0.885449,-0.479603,1.755015,1.478824,-0.005863,0.643072,0.348022,-0.102076,0.218658,1.800445,-0.191964,0.216843,12.288838,1.39369,1.085057,1.314173,4
1.155621,-0.601113,1.486273,0.905082,0.068014,1.204356,1.944376,1.15576,1.711454,0.782907,1.334791,1.251486,16.747593,1.511937,1.132069,1.485372,7
0.439981,-0.608195,0.049518,0.211117,0.120583,1.01962,1.509089,0.903057,1.385469,1.106629,0.981507,1.430433,15.278852,1.331878,2.269664,2.059393,7
0.95479,0.507628,1.029546,0.108704,1.432297,1.483445,2.566145,1.635839,1.776557,1.418747,1.42131,0.625511,15.23087,1.968386,1.454789,1.793239,7
1.957829,0.81374,0.491259,1.067618,0.939996,1.945657,5.253482,1.672305,1.978618,2.146181,1.967534,2.066116,6.545759,1.157333,1.192358,1.646128,1
0.60589,1.233972,0.500524,0.706448,1.206949,0.651032,1.879966,0.850149,0.705945,1.624463,1.787678,-0.68221,18.808317,1.540939,2.170859,1.760188,5
1.384594,-0.212242,0.257393,-0.117275,0.826842,1.58775,0.996049,0.528982,0.456204,1.358282,0.917276,-0.663099,15.496108,1.606622,0.824004,1.659741,7
1.313534,0.794197,0.280732,-0.531884,-0.566551,0.507897,0.687154,0.620796,-0.27029,-0.026377,1.57894,1.464531,14.842962,1.348116,1.187818,0.967581,7
1.62512,1.273478,0.846676,1.187273,1.238346,0.870474,1.088285,1.46253,0.409694,0.833273,0.601008,1.847634,14.555262,1.26655,1.238868,1.409732,7
-0.184667,-0.495096,1.700998,-0.08117,-0.764043,1.557117,1.982843,0.59438,1.681923,1.205446,1.249572,1.112908,17.967382,1.920329,1.555811,1.409558,5
-0.972691,-4.645735,-0.274421,-1.411319,-0.2417,0.849473,1.414601,1.150041,0.426422,0.060635,1.381472,-2.147354,27.581538,0.638889,0.589053,1.239292,3
0.188139,-0.170348,0.41476,1.027309,1.242202,-1.009969,2.092384,1.155932,-1.301457,0.303942,-1.012459,1.348241,14.937135,1.580169,1.038369,1.829524,7
-0.504018,-1.656713,-0.364017,1.532595,0.781029,0.948858,1.250071,1.715158,0.554409,0.617627,1.559808,-0.093373,22.152298,1.467059,1.351118,1.708197,2
0.237916,0.331129,1.394574,1.261148,-0.040508,1.156401,0.115777,1.229013,0.635775,1.255823,0.190457,0.34373,20.89356,1.427202,1.281606,0.549851,2
1.782713,-2.646218,1.234695,0.03443,1.570863,1.259853,1.857563,1.744111,1.247161,1.601057,2.059384,0.926683,18.074337,0.635736,1.150403,1.072607,5
0.691942,0.709378,1.524616,-0.21008,0.91562,0.412926,1.560254,0.795206,-0.177433,0.683331,0.319956,-1.006489,19.285956,1.753009,1.395936,1.136477,5
1.549021,-0.070855,-0.285328,0.560675,0.920409,0.776647,1.600522,0.750248,-0.527907,0.353874,0.299085,-0.809642,31.142739,0.968642,1.49501,1.446295,6
0.817902,-0.888602,1.989404,0.895153,0.824616,1.742825,1.886499,1.432033,1.331265,1.518169,1.034483,0.907615,17.584089,1.371716,1.088192,2.128698,5
-0.117147,-0.325359,0.037824,1.256289,1.72388,0.658743,1.828826,0.925703,0.544565,0.944192,0.675434,0.127228,19.069087,1.21687,1.002855,1.941832,5
0.916463,0.194869,0.806622,0.674222,0.397556,1.36809,1.641197,0.00589,0.581311,0.572621,0.8704,0.48848,13.230356,1.990901,0.753034,1.837489,4
0.170151,-0.425705,0.034414,0.830367,1.440535,1.287294,0.934985,0.997562,1.519875,0.650154,1.795199,0.534871,17.447735,1.665638,1.136147,1.567056,5
1.030273,0.041612,0.995644,1.661755,1.860762,0.791484,1.85316,1.037657,0.672048,1.200016,0.913017,0.675172,15.049478,2.082316,1.213195,0.407841,7
0.057179,-2.595811,1.131897,-0.104128,0.013799,1.503578,2.653005,1.04268,1.422933,2.045217,1.018533,0.910599,11.919877,1.797066,1.315901,1.42379,4
0.195884,0.353119,0.910531,1.299076,1.314163,1.463409,2.006051,1.145658,1.367565,1.086838,1.15839,1.766163,11.762345,1.911296,1.367496,1.231597,4
0.691482,-1.872572,1.852232,0.586767,1.396438,0.811323,1.125579,1.289405,0.216925,1.051658,1.191416,0.172618,18.207667,1.974868,0.689379,0.549233,5
0.379242,0.20746,0.33439,0.495425,0.766175,1.385947,1.877521,0.371758,0.946849,0.688444,1.648008,0.310562,18.158861,1.241988,1.060799,1.172577,5
0.552672,0.401006,0.207588,1.158067,0.410165,1.50596,1.161379,0.991563,1.435382,1.017344,0.849845,-0.136625,19.266418,1.725986,1.177533,1.183853,5
0.823942,-2.420624,-0.001506,-0.66116,0.150045,1.619189,0.889576,1.004536,0.442269,1.051156,0.998493,-0.007565,14.958659,1.432054,1.481689,1.386318,7
0.978472,-2.250066,0.416713,0.942824,0.906456,0.632485,1.411044,0.994952,1.449839,0.724976,0.650174,1.437521,17.292211,1.626398,1.7965,1.350538,5
1.780769,0.696914,1.348507,0.891635,0.194635,0.765022,1.760613,1.577051,1.675346,1.014755,1.384406,0.820095,11.405178,1.920621,0.335042,1.006484,4
-0.284321,-0.684706,0.103768,1.358167,-0.013713,0.025161,0.759376,0.185622,1.198118,0.1964,0.403354,0.699544,15.535963,1.649437,1.44682,1.08872,7
0.523675,0.412008,0.123553,1.104898,0.544606,1.085502,1.516611,1.120042,0.600528,0.463981,0.822846,0.740613,22.270409,1.745628,0.921953,1.904253,2
0.813932,-1.164991,-0.377468,0.346581,-0.54174,1.316474,1.853292,1.328101,0.63119,1.732806,1.064038,-0.284236,17.129346,1.308368,1.968782,2.012824,5
0.363582,-0.736822,1.190276,0.461586,0.714935,1.305692,2.456622,1.934086,1.272991,1.681578,1.642745,0.543091,12.745638,1.15858,1.312536,1.284909,4
-0.591864,-1.714354,-0.981476,-0.135011,-0.231495,1.208672,1.473241,0.642367,0.716333,1.76855,1.775098,1.043496,20.662896,1.547664,1.459649,1.102445,2
0.762705,0.173136,0.961351,-0.895993,0.803183,1.407058,2.399779,1.452758,1.853179,1.023622,1.48372,0.765061,15.994845,0.763902,1.88742,1.059173,5
0.331508,1.266045,1.388265,-0.069565,0.706024,0.880906,1.258273,1.415931,1.470324,0.566681,0.582774,1.33354,18.459617,2.26585,0.985016,1.278087,5
0.548952,-1.625728,1.479146,1.374453,0.767675,1.436549,1.807115,0.629926,0.916671,0.452446,1.158251,0.956775,13.721438,1.245079,1.546059,1.902034,7
1.224402,-0.067526,1.610367,1.707124,1.416947,1.420684,1.983272,1.654744,1.367549,1.730342,1.385858,1.299235,15.49569,1.476996,1.583037,1.30302,7
1.16465,-2.140678,0.518835,-0.045118,0.78224,0.949984,1.88361,1.126675,1.133997,0.994423,0.748863,1.108819,15.671644,0.630696,1.141481,1.138235,7
0.911166,1.385598,1.173651,0.688125,1.089513,1.367866,1.990143,1.435633,0.808973,0.94425,1.005168,0.042359,11.964729,2.200765,1.398572,0.942501,4
1.218485,-0.21306,0.652392,1.270465,1.914453,1.673588,2.90774,1.110632,1.61825,1.67675,1.852754,1.704975,12.010198,0.986148,1.162905,2.03739,4
0.474187,0.26777,-0.132659,-0.418817,0.167731,1.360719,2.899942,1.435993,2.009846,1.428991,1.715533,1.36261,8.333817,1.528481,1.461846,1.222548,1
-0.026874,-2.715102,0.129778,-0.711888,-0.792627,1.615944,1.946491,1.615007,0.69022,0.26953,1.672335,-0.200941,15.629629,0.362618,0.501095,0.57934,7
-0.15002,-0.382383,-0.872912,-0.827763,0.341746,0.689657,2.004541,1.757717,1.565355,0.727038,0.910001,1.737701,15.12235,1.725104,1.691666,1.735607,7
1.087133,0.755696,1.239561,1.732093,1.033536,1.694844,2.470107,1.472777,1.009123,1.65809,1.831047,0.587574,16.134749,1.089405,0.764806,1.312375,7
1.047546,0.198071,-0.128398,1.42269,1.752643,2.025624,1.846794,1.427264,0.922968,0.784738,0.681582,1.840232,7.037355,1.894023,0.616818,1.605245,1
-0.477803,-2.697858,0.580491,1.110986,-0.143939,0.249283,0.800254,-0.301675,-0.273755,-0.184754,-0.221628,1.605303,16.117557,1.376108,2.28551,1.501076,5
1.603823,-1.765672,1.391035,1.269021,0.393348,0.949855,1.563576,0.544435,1.092811,0.890658,1.121443,1.830519,15.260052,1.785464,0.205023,2.064127,7
1.734663,-0.345369,0.814389,1.059458,1.648765,1.750994,2.096655,1.608516,1.380828,1.414736,1.820557,1.527117,12.395643,1.892155,1.058566,2.304776,4
0.112458,-1.855858,1.489753,-0.257308,0.628151,1.692826,1.109109,0.561443,1.153818,0.596504,1.335386,0.552718,14.954617,1.81371,1.07673,1.952445,7
1.279891,-0.581564,0.767602,1.601068,1.354233,1.071641,4.316619,1.539007,1.911698,1.103716,2.098473,1.313192,6.119353,1.939051,1.229783,1.701385,1
0.827381,0.441337,0.354129,0.320096,1.601597,0.86647,1.02217,0.351028,0.521352,0.823738,-0.338255,1.240482,15.427942,1.103632,0.360261,1.453726,7
1.281477,0.28869,0.630114,0.913752,1.865519,1.232716,1.784627,1.049091,1.153695,0.961159,1.323247,0.301913,21.448109,1.54405,0.228319,0.209843,2
1.490675,1.139218,0.489471,0.382665,1.58635,1.165012,2.199744,1.951075,1.93289,1.426341,1.533488,0.851459,11.305963,1.488381,0.430101,1.146613,4
0.47723,-0.89383,-0.010596,0.04686,0.819048,1.049978,1.80416,0.577589,1.4273,0.915674,1.344497,0.359795,27.544584,0.273903,1.422632,2.017439,3
-0.089909,-4.047031,0.683807,0.352038,-0.240137,0.135265,2.026876,1.144469,0.048565,0.483001,0.46967,0.997211,14.493738,2.076431,1.718251,1.614793,7
-0.212857,1.098962,1.221415,1.177144,0.877503,1.70609,1.298976,1.074589,1.246513,1.038897,0.934137,1.471913,21.512417,1.593997,1.601094,0.854868,2
1.721456,0.017368,1.302123,1.038035,-0.358383,0.720962,1.299177,0.374733,-0.051849,0.393607,1.332133,0.153736,14.33495,1.587406,1.891753,1.588267,7
1.194216,-0.404491,1.344379,0.496422,0.86901,1.000334,1.703637,1.560981,1.155854,1.264183,1.183637,-0.033058,18.726043,-0.033891,1.541059,0.897112,5
1.642854,-0.213002,0.611351,0.14758,0.138275,0.794794,2.603261,1.349799,1.366361,1.563622,1.257396,0.897271,12.176715,1.305713,1.61079,1.140334,4
1.632301,-4.298188,-1.402558,-2.137276,-2.560026,-0.41654,0.777757,-0.04745,0.928996,0.982722,-0.164859,0.096994,28.398235,0.757687,0.931818,1.545223,3
1.290738,0.591573,1.442725,0.850657,0.313379,0.821507,1.791475,1.375955,1.179775,1.252457,1.896915,1.73507,16.144681,1.543838,0.402822,1.976704,7
-0.490464,-0.466815,-1.678789,-0.245482,0.961661,1.682185,2.711548,1.550738,1.555282,1.495536,1.670802,1.017121,10.980853,1.493608,2.150709,1.499941,4
1.063457,-2.724018,1.207004,0.721532,-0.125828,0.290333,1.004832,-0.122312,0.20277,0.493883,0.812609,1.156438,15.564482,1.067695,1.076747,1.330963,7
0.04588,-2.693314,0.108598,0.556817,-1.575446,1.089626,1.537855,1.712863,1.272126,0.912719,1.008883,-1.220253,21.185909,1.598205,1.935598,0.979198,2
-0.190526,-2.619696,0.356394,-1.019965,1.879675,0.692649,0.819072,1.641525,1.107897,0.61877,1.153243,-0.121536,19.898097,2.055361,1.633179,1.65055,5
0.543955,0.153625,0.764028,1.62655,0.600531,1.656242,2.451283,1.09683,0.984852,0.76241,1.438298,0.752115,12.586454,1.946835,2.304688,1.916202,4
0.152942,-0.875404,0.767416,1.149167,-0.150414,0.200051,1.260712,0.265826,0.720186,0.430752,0.055743,1.410114,11.63739,1.867241,1.645174,1.57166,4
1.316415,-0.93688,-0.904832,1.067632,1.223053,1.625351,2.296768,0.97248,0.781873,1.709267,1.453739,1.693615,12.084101,1.303741,0.456927,1.54093,4
0.511578,-2.186373,-1.015392,0.201857,-0.160993,0.430817,0.64383,-0.183101,0.215575,1.159262,0.386029,1.331834,21.422999,0.691521,2.254361,1.33982,2
1.06509,-1.644889,1.658148,0.572308,0.767336,1.818036,1.092126,0.687285,1.775381,1.492913,1.546356,0.009857,19.126862,1.772504,1.233193,1.683133,5
0.878601,0.466208,0.204763,-0.066904,0.407564,0.497981,1.004602,0.560268,1.04452,0.42818,0.73358,0.688019,21.763827,1.643943,1.899476,1.631038,2
1.076781,-0.744704,0.554413,0.824617,0.410275,1.500947,2.178412,1.02718,0.864563,0.740224,0.439103,0.383833,12.141037,1.537406,1.054654,1.380993,4
1.452518,1.433055,0.847875,-0.034592,0.455562,0.51957,0.988237,0.961766,0.300267,0.15418,1.839649,1.500878,16.547626,1.896788,0.569303,1.31352,7
0.215351,-0.690617,1.196707,0.909375,0.765894,0.877793,0.452586,0.426324,-0.098261,-0.575577,0.778564,-0.253012,18.367753,1.478046,1.483109,1.622677,5
-0.288887,-1.373879,0.773285,1.78081,0.764192,1.21398,1.41905,1.463623,1.099885,1.020088,1.393037,0.153193,21.142464,0.177605,0.932728,0.789213,2
1.026426,-1.147444,0.69091,0.761931,1.027471,1.399627,1.781869,1.782121,1.291702,1.756451,1.709398,0.114672,23.194536,0.461861,1.529471,1.002872,11
-0.534372,-0.98217,-0.654908,-1.67039,-1.084992,0.495867,0.218716,0.010273,1.164305,1.01992,-0.683412,-0.06983,21.730333,0.406013,1.551696,0.7122,2
-0.654939,-3.175505,0.102913,-0.238202,0.104235,0.88265,1.210843,1.270942,0.506373,0.607127,0.694205,-0.05119,21.189129,1.145656,1.906352,1.13976,2
0.181548,-2.893311,0.268962,1.076968,0.112377,1.427944,1.489118,0.838661,1.193777,0.757661,1.430481,1.213448,22.340019,1.533461,1.192662,0.945686,2
0.293039,0.65664,0.70822,0.49784,0.293219,1.610527,2.97037,1.950659,1.88872,1.623149,1.767099,0.907876,10.256607,1.379026,1.462636,1.603076,4
-0.390901,-2.89624,0.045236,0.005698,-0.023014,0.718585,1.904981,0.591858,0.629968,0.41571,1.205325,0.763143,22.748785,1.051302,1.033137,2.051146,2
-0.843996,-5.308753,-1.096245,-0.004813,1.420162,1.072252,1.280588,1.428329,0.099485,0.901759,1.254652,-2.933749,27.372436,-0.055491,1.070706,1.662225,3
1.241355,0.626415,1.747908,0.729782,1.118476,0.276163,1.580897,0.543498,0.281843,1.360583,-0.011588,1.850706,15.149374,2.196918,0.693953,1.379173,7
0.53167,-2.171025,1.614363,-0.897141,0.90978,1.528123,1.973218,1.411769,1.030588,1.375823,1.692036,0.602639,16.555976,0.572568,1.515311,1.241252,7
-0.62009,-0.805972,0.685751,0.875194,1.08627,0.705411,1.138584,0.353964,0.297574,0.482005,1.224501,-0.562341,14.987816,1.412066,0.619366,0.515404,7
0.347204,0.637863,0.670531,0.039638,0.894382,1.015055,1.678499,1.063955,1.320755,1.197662,1.494276,1.470197,15.684727,1.155812,0.851258,1.484029,7
-0.044057,-1.16965,1.419282,0.574273,0.785113,1.507922,1.381026,0.658087,0.440899,1.327959,0.502029,0.751046,18.983229,1.363106,1.225181,1.734631,5
0.949604,-2.272947,-2.355543,0.325724,-1.898603,1.590872,1.8216,1.348743,1.683312,1.626404,1.140029,-0.873464,14.591511,2.162109,1.013,0.624191,7
0.827155,0.738454,-0.811616,0.422583,0.594438,-0.083387,0.474851,0.364724,1.049523,0.698933,1.138216,1.389963,12.04768,1.44328,1.170293,1.016241,4
-0.339427,0.253034,0.112117,0.634377,1.61012,1.488679,2.010721,1.117928,1.402041,0.772609,1.255379,1.814675,13.338469,2.11236,2.264104,1.641866,4
0.034385,-2.003157,0.282169,-0.31044,-0.238324,-0.338333,0.1643,-0.031426,0.791133,1.474655,0.430493,0.70705,16.132385,2.25977,2.316462,1.191354,7
0.147531,-1.42002,1.052999,0.060271,1.341146,1.882055,1.563435,1.290666,1.063267,1.661306,1.240612,0.317018,16.853233,1.514106,1.540285,1.349182,5
-0.65614,-1.755876,0.126873,0.028488,-0.2575,1.223993,2.085807,1.098347,1.202416,1.665946,1.531669,0.734478,15.889089,1.253981,0.845126,0.340157,7
1.106718,-0.723375,-1.966473,0.871009,-1.190365,1.018619,-0.99874,-1.465947,0.263194,-0.246344,0.137323,-0.663355,25.644439,1.623415,1.427297,-0.201332,11
0.676963,0.22529,1.450698,0.56432,1.361406,0.575841,2.197944,1.083168,1.316514,1.059773,1.439931,0.278306,17.153772,1.008914,1.563475,1.403203,5
1.058728,-2.131099,-0.241225,-0.549998,-0.21901,1.252734,0.725291,1.001,1.358876,0.249588,0.694745,0.583085,18.22027,0.782356,1.50853,1.852211,5
0.752352,1.74871,0.749486,0.227343,1.959577,-0.806364,0.092918,1.212695,0.217128,1.122891,-0.373365,1.306077,18.791355,2.059178,1.487779,0.915944,5
0.7645,1.77808,1.557884,1.072471,1.253336,0.11853,0.156824,-0.482819,1.379886,-0.17448,0.956563,0.56771,22.303704,2.238453,1.800944,2.23191,2
-0.045474,1.154559,-0.574493,0.657567,-0.064218,0.192188,-1.076253,0.519738,-0.315483,-0.504673,0.543698,0.251449,21.5251,2.024822,2.008856,1.082376,2
1.83492,1.279282,0.871431,0.269303,0.645101,1.171895,-1.852244,0.634502,-0.483563,0.454202,0.385428,-0.501763,21.138967,2.079681,2.158492,0.787006,2
1.96011,1.194574,1.377097,1.341841,0.763777,0.421427,1.474873,1.289682,0.059401,0.678392,0.5658,0.757616,11.730619,1.89325,2.002762,2.063372,4
0.436797,0.867889,1.066554,1.864211,-0.028237,1.443317,0.994236,1.171481,-0.182837,0.701082,1.25782,1.075044,12.806031,2.045817,2.455934,2.043208,4
1.107237,1.094124,1.803733,0.741352,0.522544,0.22287,1.130235,0.485582,0.658218,1.763574,-0.54224,0.124626,21.098262,1.808183,1.401076,1.87142,2
1.310849,1.144111,1.656372,0.73373,1.202989,0.074211,1.079868,0.963917,0.488636,1.031027,1.019291,1.368143,15.004074,2.342022,1.773936,1.699779,7
1.628747,1.239989,1.335322,1.157042,1.016697,1.143413,2.390136,1.191882,1.083601,1.068839,1.665904,1.684783,6.879919,2.107305,1.146713,1.83922,1
1.758213,1.554866,0.501232,1.016131,0.359504,-0.192073,-1.630505,-0.246192,-0.505129,0.826601,0.245391,1.203535,14.662703,2.116163,1.912589,0.533506,7
1.446446,0.789589,1.835415,1.013155,1.245976,1.069168,0.237108,-0.08073,0.323188,0.762216,0.977383,1.238596,11.436068,1.78337,2.478827,1.359204,4
1.295447,1.804837,0.922582,1.434733,1.074207,1.44469,-0.1641,1.341159,0.408957,0.96095,-0.489324,1.153835,12.029927,2.098744,2.078291,2.257624,4
0.137135,1.093792,1.083951,0.395903,1.312752,0.619969,0.612202,-0.144695,1.445192,0.852028,0.061119,1.167822,19.250717,2.196904,1.852284,1.401049,5
0.419506,0.326622,-0.362441,0.376441,0.894615,-0.022348,-0.554475,1.12357,0.48217,1.049886,0.397248,-0.078142,18.896569,1.384314,1.806888,1.226097,5
1.578968,1.412324,1.753787,1.828232,1.636105,0.858723,0.922139,0.955328,0.158997,1.078165,0.443081,1.803758,15.175752,1.360908,1.242232,2.26943,7
1.760615,1.039081,0.363924,1.033049,0.868903,1.64215,0.537708,-0.106358,0.4712,0.227217,-0.064599,1.026135,15.292615,2.120606,2.077764,1.414614,5
1.537068,1.356328,1.498514,1.348263,1.499352,0.673022,0.181488,-0.452774,-0.051964,0.119321,-1.274637,0.783635,15.535117,2.363885,2.146137,1.803107,7
0.730857,1.234055,1.365794,1.407002,0.876016,0.067913,-0.180933,-0.08266,1.13363,0.723694,-0.314335,0.852278,16.522866,1.885792,1.354085,1.707379,7
1.194929,1.499818,0.959783,1.670666,1.64314,0.192842,1.097756,-0.803413,-0.038831,0.310078,0.557224,0.940334,14.159494,2.120297,1.822,1.759392,7
1.230727,1.79881,1.821793,1.590293,0.853915,1.405863,0.052423,1.734781,0.401137,0.421611,-0.045604,1.567381,12.860622,2.419469,1.019639,1.356888,4
1.231713,1.395668,1.595952,1.267854,1.015248,-0.644849,1.401743,-0.179639,-0.262654,-0.008245,-1.225167,0.228159,21.182695,1.869997,1.445086,1.510537,2
1.264288,1.107563,1.057597,0.93449,0.361449,1.208404,0.246466,0.204368,-0.268128,-0.512592,-1.230726,0.819337,15.706462,1.893736,1.617811,1.22277,7
1.433245,0.752233,-0.21548,0.863583,-1.421771,-1.054613,-0.803388,-0.397897,-1.500919,-0.02027,-0.311468,0.112804,19.493037,1.888027,1.702525,0.241945,2
1.846947,1.481255,1.146141,1.285652,1.026054,0.130488,0.918076,-0.607161,-0.379907,1.486386,-0.156023,1.119994,14.786179,1.963958,1.614674,1.449581,7
1.704058,1.720946,1.516873,1.498723,0.909496,1.112121,0.430688,0.717616,1.214887,0.360914,-0.152366,0.675319,12.361453,2.063546,2.139118,1.444071,4
0.397128,0.552987,-0.31319,-1.007007,-1.59629,-0.646891,-0.088571,1.084962,1.013238,0.492406,0.23156,0.178741,20.694568,1.933028,1.272018,1.800342,2
0.238724,-0.52931,-1.062373,0.785225,0.271209,0.087256,0.502363,-0.527044,0.256711,-0.299111,0.324496,-3.463483,28.8451,1.585527,1.683745,0.313986,3
-0.221436,0.379402,0.401428,1.495531,0.106023,-0.55674,0.179571,-1.36005,1.465215,0.935666,1.010822,0.215244,27.846368,1.396714,1.815144,1.480634,6
0.495824,1.29256,0.890234,0.443012,1.362196,-0.021791,1.317676,-2.284753,0.397794,0.642726,-1.398305,0.957605,30.540192,0.981916,1.63228,0.017708,6
-0.363767,1.51329,0.781445,0.162599,0.866122,-1.070192,1.5005,1.07131,-0.360032,0.080668,-1.485397,0.440169,25.088098,2.091633,1.156359,1.641704,11
-0.037983,1.229241,0.579271,0.110102,0.672511,0.035049,-1.705879,-0.11011,-1.217714,0.874519,-0.673682,1.255159,24.654306,1.089554,1.47125,1.374625,11
1.117548,1.185705,1.782261,0.681828,0.796113,-0.620337,-0.257233,1.046273,0.240121,0.521806,1.041502,-0.482221,18.809032,2.219638,2.611679,1.295828,5
0.846368,1.230754,1.119135,-0.191108,1.657357,-0.481783,0.689686,-0.155509,0.023978,-0.446863,-0.261728,-1.3026,27.903322,2.234141,2.16812,0.544544,3
0.721926,0.924054,1.031822,0.94224,0.73647,0.304211,0.261609,-0.689052,-0.893676,0.559074,-1.062606,0.846703,19.220362,1.872965,2.320557,1.223063,5
1.014281,1.686248,0.99058,0.671344,1.076175,-0.444233,0.690437,1.371453,0.229406,1.255833,1.429068,0.87759,27.886242,1.951708,1.918605,0.997492,3
0.335572,1.15418,1.303564,0.34827,0.781846,0.910897,-0.180406,1.204973,1.331767,0.699767,-0.513045,0.488565,23.268084,2.232012,2.161714,1.30798,11
0.778887,1.280846,0.336949,0.708185,0.814882,0.298175,0.904181,-0.108046,-0.932675,0.904185,-1.184582,-0.591198,27.546943,2.350737,1.680133,1.470186,3
1.813544,1.759223,1.506575,1.061779,0.727766,0.176022,-0.729493,0.042346,0.888198,-1.391143,0.786218,1.470824,16.080682,1.822881,1.520467,1.060901,7
1.848978,1.503859,0.894558,0.370367,0.774658,1.367718,1.436971,-0.218736,-0.578628,1.026639,-0.651959,-1.477107,31.552473,1.542302,1.773262,1.407443,6
0.837308,1.143083,0.57075,1.292847,1.056874,-0.425496,0.061487,-4.520286,-0.422945,-0.607695,-3.450135,-0.088325,20.700172,2.421228,2.561604,1.578769,2
1.230869,1.187372,1.49178,1.467011,1.301621,1.495026,0.4581,0.339461,0.499531,0.688127,0.667846,0.517161,25.606266,1.623557,1.299823,1.737738,3
0.678572,1.642614,1.246297,0.785588,0.41178,0.083399,-0.034318,-1.971437,0.798928,0.019921,-3.669645,0.857717,24.140677,2.523711,1.854802,1.17581,11
0.614029,1.722998,0.670426,1.684078,0.952925,-0.501499,0.285441,0.170597,-0.777238,1.82152,-0.273132,0.016998,18.564472,1.040516,1.696052,1.988816,5
1.550409,1.310421,0.54962,0.87697,0.844395,-1.516967,-1.197939,-0.504554,-0.502427,0.54951,0.120579,-1.37432,24.53401,1.921132,1.986507,1.286087,11
1.320757,1.257364,1.312531,0.769634,0.663565,1.551828,-0.71022,0.56924,0.176332,-0.513449,-0.822154,1.381214,24.025087,1.047631,1.785256,1.73999,11
0.515295,-0.269335,0.620004,0.206342,0.410657,-0.012082,-1.437772,-1.593873,-2.914435,0.050719,-2.917118,-0.692178,22.211394,1.352791,2.055711,0.671475,11
1.148911,0.60598,1.483466,1.259867,0.716301,-2.325051,0.248011,-1.493766,-0.974324,-0.851668,-0.914102,0.848292,21.131181,1.478474,1.730435,0.662301,2
0.497479,0.892638,-0.302377,0.916784,0.12168,-0.678753,-1.299092,-0.52937,-0.929249,-1.533374,0.430064,0.039773,24.352042,2.367341,2.315556,1.521164,11
0.997513,1.458959,1.264194,1.420757,1.707508,1.087406,0.030079,1.625103,0.31899,0.057375,0.343646,-0.886164,26.708986,1.780799,1.843991,1.22681,3
0.951102,1.221541,1.003151,1.260012,1.091651,0.009845,0.230017,0.960739,-0.250667,-1.133435,-0.54442,1.3132,18.697247,1.899552,1.634669,1.501762,5
1.466063,0.117135,0.764114,0.361677,0.191968,-0.539135,0.412689,-0.264187,-0.81566,-0.820278,-0.685189,-1.916401,22.378439,2.264943,1.6781,1.185744,2
0.053122,1.563667,0.020515,1.494631,1.501668,0.808433,-0.178251,-1.099527,-0.233402,-0.354694,-1.75097,-4.015866,28.019782,1.227342,2.23905,1.476507,3
